batch	work_id	title	source_path	output_path	current_semitones	current_key_burden	current_max_key_abs	current_tessitura_score	best_semitones	best_key_burden	best_max_key_abs	best_tessitura_score	key_burden_delta	tessitura_delta	status	note
cpdl_5_voice_quartet_plus_viole	67	Ancor che per amarti	data/cpdl/5-voices/sources/067_ancor_che_per_amarti__02_ancor_che_per_amarti_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/067_ancor_che_per_amarti.musicxml	0	0	0	0.315409							ok	
cpdl_5_voice_quartet_plus_viole	68	Arde il mio cor	data/cpdl/5-voices/sources/068_arde_il_mio_cor__02_arde_il_mio_cor_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/068_arde_il_mio_cor.musicxml	0	0	0	0.289656							ok	
cpdl_5_voice_quartet_plus_viole	69	Ardita zanzaretta	data/cpdl/5-voices/sources/069_ardita_zanzaretta__02_ardita_zanzaretta_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/069_ardita_zanzaretta.musicxml	5	1	1	0.352116							ok	
cpdl_5_voice_quartet_plus_viole	70	Ardo per te, mio bene	data/cpdl/5-voices/sources/070_ardo_per_te_mio_bene__02_ardo_per_te_mio_bene_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/070_ardo_per_te_mio_bene.musicxml	3	3	3	0.376154							ok	
cpdl_5_voice_quartet_plus_viole	71	Asciugate i begli occhi	data/cpdl/5-voices/sources/071_asciugate_i_begli_occhi__02_gesu_14asc.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/071_asciugate_i_begli_occhi.musicxml	7	0	0	0.394162							ok	
cpdl_5_voice_quartet_plus_viole	72	Baci soavi e cari	data/cpdl/5-voices/sources/072_baci_soavi_e_cari__02_gesualdo_baci_soavi_e_cari.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/072_baci_soavi_e_cari.musicxml	2	1	1	0.378596							ok	
cpdl_5_voice_quartet_plus_viole	73	Bella Angioletta	data/cpdl/5-voices/sources/073_bella_angioletta__01_gesualdo_bella_angioletta.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/073_bella_angioletta.musicxml	0	0	0	0.28144							ok	
cpdl_5_voice_quartet_plus_viole	74	Beltà poi che t'assenti	data/cpdl/5-voices/sources/074_belta_poi_che_t_assenti__02_belta_poi_che_t_assenti.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/074_belt_poi_che_t_assenti.musicxml	4	1	1	0.444554							ok	
cpdl_5_voice_quartet_plus_viole	75	Candida man qual neve	data/cpdl/5-voices/sources/075_candida_man_qual_neve__02_gesualdo_candida_man_qual_neve.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/075_candida_man_qual_neve.musicxml	0	0	0	0.392938							ok	
cpdl_5_voice_quartet_plus_viole	76	Candido e verde fiore	data/cpdl/5-voices/sources/076_candido_e_verde_fiore__02_candido_e_verde_fiore_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/076_candido_e_verde_fiore.musicxml	0	0	0	0.469333							ok	
cpdl_5_voice_quartet_plus_viole	77	Caro amoroso neo	data/cpdl/5-voices/sources/077_caro_amoroso_neo__01_gesualdo_caro_amoroso_neo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/077_caro_amoroso_neo.musicxml	0	1	1	0.415884							ok	
cpdl_5_voice_quartet_plus_viole	78	Che fai meco	data/cpdl/5-voices/sources/078_che_fai_meco__02_che_fai_meco_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/078_che_fai_meco.musicxml	2	1	1	0.396607							ok	
cpdl_5_voice_quartet_plus_viole	79	Che sentir deve il petto mio	data/cpdl/5-voices/sources/079_che_sentir_deve_il_petto_mio__01_5_che_sentir_deve.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/079_che_sentir_deve_il_petto_mio.musicxml	2	1	1	0.390037							ok	
cpdl_5_voice_quartet_plus_viole	80	Chiaro risplender suole	data/cpdl/5-voices/sources/080_chiaro_risplender_suole__02_chiaro_risplender_suole_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/080_chiaro_risplender_suole.musicxml	0	0	0	0.420238							ok	
cpdl_5_voice_quartet_plus_viole	81	Com'esser può ch'io viva	data/cpdl/5-voices/sources/081_com_esser_puo_ch_io_viva__01_gesualdo_come_esser_puo_ch_io_viva.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/081_com_esser_pu_ch_io_viva.musicxml	2	1	1	0.401084							ok	
cpdl_5_voice_quartet_plus_viole	82	Come vivrai cor mio	data/cpdl/5-voices/sources/082_come_vivrai_cor_mio__02_gesualdo_come_vivrai_cor_mio.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/082_come_vivrai_cor_mio.musicxml	0	0	0	0.394427							ok	
cpdl_5_voice_quartet_plus_viole	83	Cor mio, deh, non piangete	data/cpdl/5-voices/sources/083_cor_mio_deh_non_piangete__02_cor_mio_deh_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/083_cor_mio_deh_non_piangete.musicxml	5	1	1	0.383859							ok	
cpdl_5_voice_quartet_plus_viole	84	Correte, amanti, a prova	data/cpdl/5-voices/sources/084_correte_amanti_a_prova__02_gesu_13cor.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/084_correte_amanti_a_prova.musicxml	0	0	0	0.371605							ok	
cpdl_5_voice_quartet_plus_viole	85	Crudelissima doglia		data/cpdl/5-voices/reductions/string_quartet_plus_viole/085_crudelissima_doglia.musicxml											source_status_error	data/cpdl/5-voices/sources/085_crudelissima_doglia__01_gesualdo_crudelissima_doglia.mxl: reduction failed: Violin II has overlapping source events near measure 13: p1:e36
cpdl_5_voice_quartet_plus_viole	86	Dalle odorate spoglie	data/cpdl/5-voices/sources/086_dalle_odorate_spoglie__02_dalle_odorate_spoglie_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/086_dalle_odorate_spoglie.musicxml	0	0	0	0.403348							ok	
cpdl_5_voice_quartet_plus_viole	87	Deh coprite il bel seno	data/cpdl/5-voices/sources/087_deh_coprite_il_bel_seno__02_gesu_16de.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/087_deh_coprite_il_bel_seno.musicxml	0	0	0	0.374987							ok	
cpdl_5_voice_quartet_plus_viole	88	Deh, come invan sospiro	data/cpdl/5-voices/sources/088_deh_come_invan_sospiro__02_deh_come_invan_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/088_deh_come_invan_sospiro.musicxml	0	0	0	0.328975							ok	
cpdl_5_voice_quartet_plus_viole	89	Deh, se già fu crudele		data/cpdl/5-voices/reductions/string_quartet_plus_viole/089_deh_se_gi_fu_crudele.musicxml											source_status_error	data/cpdl/5-voices/sources/089_deh_se_gia_fu_crudele__01_gesualdo_deh_se_gia_fu_crudele.mxl: reduction failed: Violin I has overlapping source events near measure 18: p0:e45
cpdl_5_voice_quartet_plus_viole	90	Del bel de bei vostri occhi	data/cpdl/5-voices/sources/090_del_bel_de_bei_vostri_occhi__01_gesualdo_del_bel_de_bei_vostri_occhi.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/090_del_bel_de_bei_vostri_occhi.musicxml	0	0	0	0.335929							ok	
cpdl_5_voice_quartet_plus_viole	91	Dolce spirto d'amore	data/cpdl/5-voices/sources/091_dolce_spirto_d_amore__01_gesualdo_dolce_spirto_d_amore.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/091_dolce_spirto_d_amore.musicxml	2	1	1	0.347836							ok	
cpdl_5_voice_quartet_plus_viole	92	Dolcissima mia vita	data/cpdl/5-voices/sources/092_dolcissima_mia_vita__02_dolcissima_mia_vita_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/092_dolcissima_mia_vita.musicxml	2	1	1	0.305266							ok	
cpdl_5_voice_quartet_plus_viole	93	Dolcissimo sospiro	data/cpdl/5-voices/sources/093_dolcissimo_sospiro__01_gesualdo_dolcissimo_sospiro.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/093_dolcissimo_sospiro.musicxml	2	1	1	0.383905							ok	
cpdl_5_voice_quartet_plus_viole	95	Ecco, morirò dunque	data/cpdl/5-voices/sources/095_ecco_moriro_dunque__02_ecco_moriro_dunque_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/095_ecco_morir_dunque.musicxml	0	0	0	0.363037							ok	
cpdl_5_voice_quartet_plus_viole	96	Felice primavera	data/cpdl/5-voices/sources/096_felice_primavera__02_gesualdo_felice_primavera.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/096_felice_primavera.musicxml	2	1	1	0.316454							ok	
cpdl_5_voice_quartet_plus_viole	97	Felicissimo sonno	data/cpdl/5-voices/sources/097_felicissimo_sonno__02_gesu_7fel.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/097_felicissimo_sonno.musicxml	5	1	1	0.394827							ok	
cpdl_5_voice_quartet_plus_viole	98	Gelo ha madonna il seno	data/cpdl/5-voices/sources/098_gelo_ha_madonna_il_seno__01_gesualdo_gelo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/098_gelo_ha_madonna_il_seno.musicxml	7	0	0	0.471589							ok	
cpdl_5_voice_quartet_plus_viole	99	Gioite voi col canto	data/cpdl/5-voices/sources/099_gioite_voi_col_canto__02_gioite_voi_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/099_gioite_voi_col_canto.musicxml	0	1	1	0.358472							ok	
cpdl_5_voice_quartet_plus_viole	100	Già piansi nel dolore	data/cpdl/5-voices/sources/100_gia_piansi_nel_dolore__02_gia_piansi_nel_dolore_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/100_gi_piansi_nel_dolore.musicxml	2	2	2	0.300306							ok	
cpdl_5_voice_quartet_plus_viole	101	Hai rotto e sciolto e spento	data/cpdl/5-voices/sources/101_hai_rotto_e_sciolto_e_spento__02_hai_rotto_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/101_hai_rotto_e_sciolto_e_spento.musicxml	4	1	1	0.381624							ok	
cpdl_5_voice_quartet_plus_viole	102	In più leggiadro velo	data/cpdl/5-voices/sources/102_in_piu_leggiadro_velo__01_gesualdo_in_piu_leggiadro_velo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/102_in_pi_leggiadro_velo.musicxml	0	1	1	0.405206							ok	
cpdl_5_voice_quartet_plus_viole	103	Io parto, e non più dissi	data/cpdl/5-voices/sources/103_io_parto_e_non_piu_dissi__02_io_parto_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/103_io_parto_e_non_pi_dissi.musicxml	4	4	4	0.334845							ok	
cpdl_5_voice_quartet_plus_viole	104	Io pur respiro in così gran dolore	data/cpdl/5-voices/sources/104_io_pur_respiro_in_cosi_gran_dolore__02_io_pur_respiro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/104_io_pur_respiro_in_cos_gran_dolore.musicxml	0	0	0	0.269546							ok	
cpdl_5_voice_quartet_plus_viole	105	Io tacerò	data/cpdl/5-voices/sources/105_io_tacero__02_io_tacero_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/105_io_tacer.musicxml	4	3	3	0.318188							ok	
cpdl_5_voice_quartet_plus_viole	106	Itene o miei sospiri	data/cpdl/5-voices/sources/106_itene_o_miei_sospiri__02_gesu_3ite.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/106_itene_o_miei_sospiri.musicxml	2	1	1	0.356152							ok	
cpdl_5_voice_quartet_plus_viole	107	Languisce al fin chi da la vita parte	data/cpdl/5-voices/sources/107_languisce_al_fin_chi_da_la_vita_parte__02_gesu_10la.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/107_languisce_al_fin_chi_da_la_vita_parte.musicxml	0	0	0	0.386885							ok	
cpdl_5_voice_quartet_plus_viole	108	Languisce e moro, ahi, cruda		data/cpdl/5-voices/reductions/string_quartet_plus_viole/108_languisce_e_moro_ahi_cruda.musicxml											source_status_error	data/cpdl/5-voices/sources/108_languisce_e_moro_ahi_cruda__01_gesualdo_languisce_e_moro_ahi_cruda.mxl: reduction failed: Violin I has overlapping source events near measure 17: p0:e17
cpdl_5_voice_quartet_plus_viole	109	Luci serene e chiare	data/cpdl/5-voices/sources/109_luci_serene_e_chiare__01_gesualdo_luciserene.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/109_luci_serene_e_chiare.musicxml	2	1	1	0.441738							ok	
cpdl_5_voice_quartet_plus_viole	110	Ma se avverrà ch'io moia	data/cpdl/5-voices/sources/110_ma_se_avverra_ch_io_moia__01_8_ma_se_averra.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/110_ma_se_avverr_ch_io_moia.musicxml	7	0	0	0.375892							ok	
cpdl_5_voice_quartet_plus_viole	111	Ma se tale ha costei	data/cpdl/5-voices/sources/111_ma_se_tale_ha_costei__01_ma_se_tale_ha_costei.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/111_ma_se_tale_ha_costei.musicxml	0	1	1	0.419817							ok	
cpdl_5_voice_quartet_plus_viole	112	Ma tu, cagion di quella atroce pena	data/cpdl/5-voices/sources/112_ma_tu_cagion_di_quella_atroce_pena__02_gesu_18ma.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/112_ma_tu_cagion_di_quella_atroce_pena.musicxml	5	1	1	0.427465							ok	
cpdl_5_voice_quartet_plus_viole	113	Madonna, io ben vorrei	data/cpdl/5-voices/sources/113_madonna_io_ben_vorrei__02_gesualdo_madonna_io_ben_vorrei.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/113_madonna_io_ben_vorrei.musicxml	2	1	1	0.335512							ok	
cpdl_5_voice_quartet_plus_viole	114	Mentre gira costei	data/cpdl/5-voices/sources/114_mentre_gira_costei__02_mentre_gira_costei_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/114_mentre_gira_costei.musicxml	0	0	0	0.360218							ok	
cpdl_5_voice_quartet_plus_viole	115	Mentre madonna il lasso fianco posa	data/cpdl/5-voices/sources/115_mentre_madonna_il_lasso_fianco_posa__02_gesualdo_mentre_madonna_il_lasso_fianco_posa.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/115_mentre_madonna_il_lasso_fianco_posa.musicxml	0	0	0	0.429655							ok	
cpdl_5_voice_quartet_plus_viole	116	Mentre, mia stella, miri	data/cpdl/5-voices/sources/116_mentre_mia_stella_miri__01_gesualdo_mentre_mia_stella_miri.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/116_mentre_mia_stella_miri.musicxml	0	0	0	0.283014							ok	
cpdl_5_voice_quartet_plus_viole	117	Meraviglia d'Amore	data/cpdl/5-voices/sources/117_meraviglia_d_amore__01_gesualdo_meraviglia_d_amore.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/117_meraviglia_d_amore.musicxml	0	0	0	0.324974							ok	
cpdl_5_voice_quartet_plus_viole	118	Mercè grido piangendo	data/cpdl/5-voices/sources/118_merce_grido_piangendo__02_gesu_11me.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/118_merc_grido_piangendo.musicxml	0	0	0	0.327474							ok	
cpdl_5_voice_quartet_plus_viole	119	Mille volte il di	data/cpdl/5-voices/sources/119_mille_volte_il_di__02_mille_volte_il_di_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/119_mille_volte_il_di.musicxml	2	2	2	0.389866							ok	
cpdl_5_voice_quartet_plus_viole	120	Moro, e mentre sospiro	data/cpdl/5-voices/sources/120_moro_e_mentre_sospiro__02_moro_e_mentre_sospiro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/120_moro_e_mentre_sospiro.musicxml	4	3	3	0.42497							ok	
cpdl_5_voice_quartet_plus_viole	121	Moro, lasso, al mio duolo	data/cpdl/5-voices/sources/121_moro_lasso_al_mio_duolo__02_moro_lasso_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/121_moro_lasso_al_mio_duolo.musicxml	0	0	0	0.337848							ok	
cpdl_5_voice_quartet_plus_viole	123	Non mai non cangerò stato	data/cpdl/5-voices/sources/123_non_mai_non_cangero_stato__02_gesualdo_non_mai_non_cangero.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/123_non_mai_non_canger_stato.musicxml	2	1	1	0.294634							ok	
cpdl_5_voice_quartet_plus_viole	124	Non mi toglia il ben mio	data/cpdl/5-voices/sources/124_non_mi_toglia_il_ben_mio__01_gesualdo_nonmitoglia.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/124_non_mi_toglia_il_ben_mio.musicxml	0	1	1	0.414272							ok	
cpdl_5_voice_quartet_plus_viole	125	Non mirar, non mirare	data/cpdl/5-voices/sources/125_non_mirar_non_mirare__01_gesualdo_non_mirar_non_mirare.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/125_non_mirar_non_mirare.musicxml	5	1	1	0.327315							ok	
cpdl_5_voice_quartet_plus_viole	126	Non t'amo, o voce ingrata		data/cpdl/5-voices/reductions/string_quartet_plus_viole/126_non_t_amo_o_voce_ingrata.musicxml											source_status_error	data/cpdl/5-voices/sources/126_non_t_amo_o_voce_ingrata__01_gesualdo_non_t_amo_o_voce_ingrata.mxl: reduction failed: Violin I has overlapping source events near measure 6: p0:e7
cpdl_5_voice_quartet_plus_viole	127	Non è questa la mano	data/cpdl/5-voices/sources/127_non_e_questa_la_mano__01_gesualdo_non_e_questa_la_mano.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/127_non_questa_la_mano.musicxml	0	0	0	0.279505							ok	
cpdl_5_voice_quartet_plus_viole	128	O com'è gran martire	data/cpdl/5-voices/sources/128_o_com_e_gran_martire__01_gesualdo_o_com_e_gran_martire.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/128_o_com_gran_martire.musicxml	5	1	1	0.409338							ok	
cpdl_5_voice_quartet_plus_viole	129	O dolce mio martire	data/cpdl/5-voices/sources/129_o_dolce_mio_martire__01_gesualdo_o_dolce_mio_martire.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/129_o_dolce_mio_martire.musicxml	5	1	1	0.400899							ok	
cpdl_5_voice_quartet_plus_viole	130	O dolce mio tesoro	data/cpdl/5-voices/sources/130_o_dolce_mio_tesoro__02_o_dolce_mio_tesoro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/130_o_dolce_mio_tesoro.musicxml	0	0	0	0.331256							ok	
cpdl_5_voice_quartet_plus_viole	131	O dolorosa gioia	data/cpdl/5-voices/sources/131_o_dolorosa_gioia__02_gesu_5odo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/131_o_dolorosa_gioia.musicxml	4	3	3	0.469075							ok	
cpdl_5_voice_quartet_plus_viole	132	O mal nati messagi	data/cpdl/5-voices/sources/132_o_mal_nati_messagi__02_o_mal_nati_messagi_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/132_o_mal_nati_messagi.musicxml	0	0	0	0.518425							ok	
cpdl_5_voice_quartet_plus_viole	134	O tenebroso giorno	data/cpdl/5-voices/sources/134_o_tenebroso_giorno__02_gesu_19ote.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/134_o_tenebroso_giorno.musicxml	3	3	3	0.419813							ok	
cpdl_5_voice_quartet_plus_viole	135	O voi troppo felici	data/cpdl/5-voices/sources/135_o_voi_troppo_felici__02_gesu_12ovoi.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/135_o_voi_troppo_felici.musicxml	0	0	0	0.29532							ok	
cpdl_5_voice_quartet_plus_viole	136	Occhi del mio cor vita	data/cpdl/5-voices/sources/136_occhi_del_mio_cor_vita__02_gesu_9occhisattb.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/136_occhi_del_mio_cor_vita.musicxml	2	2	2	0.415654							ok	
cpdl_5_voice_quartet_plus_viole	137	Or, che in gioia	data/cpdl/5-voices/sources/137_or_che_in_gioia__02_or_che_in_gioia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/137_or_che_in_gioia.musicxml	0	1	1	0.362893							ok	
cpdl_5_voice_quartet_plus_viole	138	Poichè l'avida sete	data/cpdl/5-voices/sources/138_poiche_l_avida_sete__02_gesu_17poi.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/138_poich_l_avida_sete.musicxml	5	1	1	0.459088							ok	
cpdl_5_voice_quartet_plus_viole	139	Qual fora, donna	data/cpdl/5-voices/sources/139_qual_fora_donna__02_gesu_6qu.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/139_qual_fora_donna.musicxml	2	1	1	0.38165							ok	
cpdl_5_voice_quartet_plus_viole	140	Quando l'alba novella	data/cpdl/5-voices/sources/140_quando_l_alba_novella__02_gesualdo_quando_l_alba_novella.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/140_quando_l_alba_novella.musicxml	0	1	1	0.323147							ok	
cpdl_5_voice_quartet_plus_viole	141	Quando ridente e bella	data/cpdl/5-voices/sources/141_quando_ridente_e_bella__02_quando_ridente_e_bella_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/141_quando_ridente_e_bella.musicxml	0	1	1	0.364183							ok	
cpdl_5_voice_quartet_plus_viole	143	Quel 'no' crudel che la mia speme ancise	data/cpdl/5-voices/sources/143_quel_no_crudel_che_la_mia_speme_ancise__02_quel_no_crudel_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/143_quel_no_crudel_che_la_mia_speme_ancise.musicxml	0	0	0	0.424324							ok	
cpdl_5_voice_quartet_plus_viole	144	Questa crudele e pia	data/cpdl/5-voices/sources/144_questa_crudele_e_pia__02_questa_crudele_et_pia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/144_questa_crudele_e_pia.musicxml	2	1	1	0.302753							ok	
cpdl_5_voice_quartet_plus_viole	145	Questi leggiadri odorosetti fiori	data/cpdl/5-voices/sources/145_questi_leggiadri_odorosetti_fiori__02_gesualdo_questi_cpdl.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/145_questi_leggiadri_odorosetti_fiori.musicxml	5	1	1	0.515589							ok	
cpdl_5_voice_quartet_plus_viole	146	Resta di darmi noia	data/cpdl/5-voices/sources/146_resta_di_darmi_noia__02_resta_di_darmi_noia_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/146_resta_di_darmi_noia.musicxml	0	0	0	0.421825							ok	
cpdl_5_voice_quartet_plus_viole	147	S'io non miro non moro	data/cpdl/5-voices/sources/147_s_io_non_miro_non_moro__02_sio_non_miro_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/147_s_io_non_miro_non_moro.musicxml	0	1	1	0.324774							ok	
cpdl_5_voice_quartet_plus_viole	148	Se chiudete nel core	data/cpdl/5-voices/sources/148_se_chiudete_nel_core__02_se_chiudete_nel_core_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/148_se_chiudete_nel_core.musicxml	0	0	0	0.295678							ok	
cpdl_5_voice_quartet_plus_viole	149	Se così dolce è il duolo	data/cpdl/5-voices/sources/149_se_cosi_dolce_e_il_duolo__01_gesualdo_se_cosi_dolce_e_il_duolo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/149_se_cos_dolce_il_duolo.musicxml	7	0	0	0.428744							ok	
cpdl_5_voice_quartet_plus_viole	150	Se da sì nobil mano	data/cpdl/5-voices/sources/150_se_da_si_nobil_mano__01_gesualdo_se_da_si_nobil_mano.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/150_se_da_s_nobil_mano.musicxml	0	0	0	0.317741							ok	
cpdl_5_voice_quartet_plus_viole	151	Se la mia morte brami	data/cpdl/5-voices/sources/151_se_la_mia_morte_brami__02_gesualdo_se_la_mia_morte_brami.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/151_se_la_mia_morte_brami.musicxml	2	0.939189	1	0.344266							ok	
cpdl_5_voice_quartet_plus_viole	152	Se per lieve ferita	data/cpdl/5-voices/sources/152_se_per_lieve_ferita__02_4_se_per_lieve_ferita.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/152_se_per_lieve_ferita.musicxml	2	1	1	0.387315							ok	
cpdl_5_voice_quartet_plus_viole	153	Se piange, ahimè, la donna del mio core	data/cpdl/5-voices/sources/153_se_piange_ahime_la_donna_del_mio_core__01_gesualdo_se_piange_oime_la_donna_del_mio_core.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/153_se_piange_ahim_la_donna_del_mio_core.musicxml	2	1	1	0.324655							ok	
cpdl_5_voice_quartet_plus_viole	154	Se taccio, il duol s'avanza	data/cpdl/5-voices/sources/154_se_taccio_il_duol_s_avanza__02_gesualdo_se_taccio_il_duol_s_avanza.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/154_se_taccio_il_duol_s_avanza.musicxml	5	1	1	0.447781							ok	
cpdl_5_voice_quartet_plus_viole	155	Se tu fuggi	data/cpdl/5-voices/sources/155_se_tu_fuggi__02_gesu_20se.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/155_se_tu_fuggi.musicxml	0	1	1	0.356023							ok	
cpdl_5_voice_quartet_plus_viole	156	Se vi duol il mio duolo	data/cpdl/5-voices/sources/156_se_vi_duol_il_mio_duolo__01_gesu_8se.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/156_se_vi_duol_il_mio_duolo.musicxml	5	1	1	0.42437							ok	
cpdl_5_voice_quartet_plus_viole	157	Se vi miro pietosa		data/cpdl/5-voices/reductions/string_quartet_plus_viole/157_se_vi_miro_pietosa.musicxml											source_status_error	data/cpdl/5-voices/sources/157_se_vi_miro_pietosa__01_gesualdo_se_vi_miro_pietosa.mxl: reduction failed: Violin I has overlapping source events near measure 21: p0:e51
cpdl_5_voice_quartet_plus_viole	158	Sento che nel partire	data/cpdl/5-voices/sources/158_sento_che_nel_partire__01_gesualdo_sento_che_nel_partire.mid	data/cpdl/5-voices/reductions/string_quartet_plus_viole/158_sento_che_nel_partire.musicxml	5	1	1	0.501643							ok	
cpdl_5_voice_quartet_plus_viole	159	Son sì belle le rose	data/cpdl/5-voices/sources/159_son_si_belle_le_rose__01_gesualdo_son_si_belle_le_rose.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/159_son_s_belle_le_rose.musicxml	0	0	0	0.296837							ok	
cpdl_5_voice_quartet_plus_viole	160	Sospirava	data/cpdl/5-voices/sources/160_sospirava__02_sospirava_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/160_sospirava.musicxml	0	0	0	0.341163							ok	
cpdl_5_voice_quartet_plus_viole	161	Sparge la morte	data/cpdl/5-voices/sources/161_sparge_la_morte__02_sparge_la_morte_gesualdo.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/161_sparge_la_morte.musicxml	7	1	1	0.371178							ok	
cpdl_5_voice_quartet_plus_viole	162	Sì gioioso mi fanno i dolor miei	data/cpdl/5-voices/sources/162_si_gioioso_mi_fanno_i_dolor_miei__01_gesualdo_si_gioioso_mi_fanno_i_dolor_miei.mxl	data/cpdl/5-voices/reductions/string_quartet_plus_viole/162_s_gioioso_mi_fanno_i_dolor_miei.musicxml	5	1	1	0.39074							ok	
